stk_code,sector,industry,mkt_cap,mkt_cap_gp
RIOT,Technology,Retail: Computer Software & Peripheral Equipment,694282181.0,small
RITM,Real Estate,Real Estate Investment Trusts,4235012994.0,medium
RIV,Finance,Finance Companies,237420334.0,micro
RIVN,Consumer Discretionary,Auto Manufacturing,22600255455.0,large
RJAC,Industrials,Consumer Electronics/Appliances,279098438.0,micro
RJF,Finance,Investment Bankers/Brokers/Service,23717212705.0,large
RKDA,Industrials,Agricultural Chemicals,8314535.0,nano
RKLB,Industrials,Aerospace,1949819627.0,small
RKLY,Technology,Semiconductors,32363866.0,nano
RKT,Finance,Finance: Consumer Services,997366406.0,small
RKTA,Finance,Business Services,336420000.0,small
RL,Consumer Discretionary,Apparel,7287981081.0,medium
RLAY,Health Care,Biotechnology: Pharmaceutical Preparations,2115660768.0,medium
RLGT,Consumer Discretionary,Oil Refining/Marketing,255108137.0,micro
RLI,Finance,Property-Casualty Insurers,5806136979.0,medium
RLJ,Real Estate,Real Estate Investment Trusts,1847415064.0,small
RLMD,Health Care,Biotechnology: Pharmaceutical Preparations,95414474.0,micro
RLTY,Finance,Investment Managers,0.0,nano
RLX,Health Care, Medicinal Chemicals and Botanical Products ,4101913866.0,medium
RLYB,Health Care,Biotechnology: Pharmaceutical Preparations,234046728.0,micro
RM,Finance,Finance: Consumer Services,289490616.0,micro
RMAX,Finance,Real Estate,369104806.0,small
RMBI,,,150507237.0,micro
RMBL,Consumer Discretionary,Automotive Aftermarket,119995206.0,micro
RMBS,Technology,Semiconductors,4082166740.0,medium
RMCF,Consumer Staples,Specialty Foods,36496840.0,nano
RMD,Health Care,Medical/Dental Instruments,32352378939.0,large
RMED,Health Care,Medical/Dental Instruments,11477066.0,nano
RMGC,Finance,Business Services,604957500.0,small
RMGCU,Finance,Business Services,0.0,nano
RMGCW,Finance,Business Services,0.0,nano
RMI,Finance,Finance/Investors Services,110576200.0,micro
RMM,Finance,Trusts Except Educational Religious and Charitable,301029327.0,small
RMMZ,Finance,Investment Managers,131559800.0,micro
RMNI,Technology,EDP Services,339870300.0,small
RMR,Finance,Real Estate,483393121.0,small
RMT,Finance,Investment Managers,412257770.0,small
RMTI,Health Care,Biotechnology: Pharmaceutical Preparations,11981653.0,nano
RNA,Health Care,Biotechnology: Pharmaceutical Preparations,928585932.0,small
RNAZ,Health Care,Biotechnology: Pharmaceutical Preparations,5926703.0,nano
RNER,Industrials,Consumer Electronics/Appliances,228013023.0,micro
RNERW,Industrials,Consumer Electronics/Appliances,0.0,nano
RNG,Technology,EDP Services,4017654118.0,medium
RNGR,Energy,Oilfield Services/Equipment,279085450.0,micro
RNLX,Health Care,Medical Specialities,67777119.0,micro
RNP,Finance,Investment Managers,1078508524.0,small
RNR,Finance,Property-Casualty Insurers,7927085827.0,medium
RNST,Finance,Major Banks,2099360462.0,medium
RNW,Utilities,Electric Utilities: Central,2391074058.0,medium
RNWK,Technology,Computer Software: Prepackaged Software,34535452.0,nano
RNWWW,Utilities,Electric Utilities: Central,0.0,nano
RNXT,Health Care,Biotechnology: Pharmaceutical Preparations,19059684.0,nano
ROAD,Industrials,Engineering & Construction,1473243352.0,small
ROC,Industrials,Consumer Electronics/Appliances,273074670.0,micro
ROCAR,Industrials,Consumer Electronics/Appliances,0.0,nano
ROCC,Energy,Oil & Gas Production,738410445.0,small
ROCG,Finance,Business Services,151777395.0,micro
ROCGU,Finance,Business Services,0.0,nano
ROCGW,Industrials,Consumer Electronics/Appliances,0.0,nano
ROCK,,,1463068717.0,small
ROCLW,Industrials,Consumer Electronics/Appliances,0.0,nano
ROG,Technology,Industrial Machinery/Components,2300692190.0,medium
ROIC,Real Estate,Real Estate Investment Trusts,1964021316.0,small
ROIV,Health Care,Biotechnology: Pharmaceutical Preparations,5237523642.0,medium
ROIVW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
ROK,Industrials,Industrial Machinery/Components,30912600394.0,large
ROKU,Telecommunications,Cable & Other Pay Television Services,7033110558.0,medium
ROL,Consumer Discretionary,Industrial Specialties,18777973985.0,large
RONI,Finance,Business Services,438175400.0,small
ROOT,Finance,Property-Casualty Insurers,76986000.0,micro
ROP,Industrials,Office Equipment/Supplies/Services,46534580775.0,large
ROSE,Finance,Business Services,199884375.0,micro
ROSEU,Finance,Business Services,0.0,nano
ROSEW,Finance,Business Services,0.0,nano
ROSS,Finance,Business Services,434700000.0,small
ROST,Consumer Discretionary,Clothing/Shoe/Accessory Stores,40436043877.0,large
ROVR,Consumer Discretionary,Other Consumer Services,815864061.0,small
RPAY,Technology,EDP Services,726419491.0,small
RPD,Technology,Computer Software: Prepackaged Software,2249187882.0,medium
RPHM,Health Care,Biotechnology: Pharmaceutical Preparations,52493442.0,micro
RPID,Health Care,Medical Specialities,74329884.0,micro
RPM,Consumer Discretionary,Paints/Coatings,13124196614.0,large
RPRX,Health Care,Biotechnology: Pharmaceutical Preparations,18288180298.0,large
RPT,Real Estate,Real Estate Investment Trusts,936887257.0,small
RPTX,Health Care,Pharmaceuticals and Biotechnology,623548039.0,small
RQI,Finance,Trusts Except Educational Religious and Charitable,1685470120.0,small
RRAC,Finance,Business Services,382875000.0,small
RRBI,Finance,Commercial Banks,404454415.0,small
RRC,Energy,Oil & Gas Production,6391249850.0,medium
RRGB,Consumer Discretionary,Restaurants,119460338.0,micro
RRR,Consumer Discretionary,Recreational Games/Products/Toys,2493438013.0,medium
RRX,Consumer Discretionary,Metal Fabrications,8038698563.0,medium
RS,Industrials,Steel/Iron Ore,11974704939.0,large
RSF,Finance,Investment Managers,60372551.0,micro
RSG,Utilities,Environmental Services,42954007230.0,large
RSI,Consumer Discretionary,Services-Misc. Amusement & Recreation,242414103.0,micro
RSKD,Technology,EDP Services,858180587.0,small
RSLS,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4267141.0,nano
RSSS,Technology,Computer Software: Prepackaged Software,60644960.0,micro
RSVR,Consumer Discretionary,Movies/Entertainment,418430376.0,small
RSVRW,Consumer Discretionary,Movies/Entertainment,0.0,nano
RTL,Real Estate,Real Estate Investment Trusts,884538223.0,small
RTLPO,Real Estate,Real Estate Investment Trusts,0.0,nano
RTLPP,Real Estate,Real Estate Investment Trusts,0.0,nano
RTO,Consumer Discretionary,Business Services,16566742204.0,large
RTX,Industrials,Military/Government/Technical,146932574461.0,large
RUBY,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),15363160.0,nano
RUM,Technology,Computer Software: Prepackaged Software,2221874617.0,medium
RUMBW,Technology,Computer Software: Prepackaged Software,0.0,nano
RUN,Industrials,Building Products,6974884723.0,medium
RUSHA,Consumer Discretionary,Other Specialty Stores,2773557915.0,medium
RUSHB,Consumer Discretionary,Other Specialty Stores,2965720024.0,medium
RUTH,Consumer Discretionary,Restaurants,534886411.0,small
RVLP,Health Care,Biotechnology: Pharmaceutical Preparations,130882942.0,micro
RVLV,Consumer Discretionary,Catalog/Specialty Distribution,1934592495.0,small
RVMD,Health Care, Medicinal Chemicals and Botanical Products ,2154952692.0,medium
RVNC,Health Care,Biotechnology: Pharmaceutical Preparations,1792741352.0,small
RVP,Health Care,Medical/Dental Instruments,63568717.0,micro
RVPH,Health Care,Biotechnology: Pharmaceutical Preparations,20743594.0,nano
RVPHW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
RVSB,Finance,Major Banks,161303490.0,micro
RVSN,,,15419159.0,nano
RVSNW,,,0.0,nano
RVT,Finance,Trusts Except Educational Religious and Charitable,1527587517.0,small
RVYL,Technology,EDP Services,24823766.0,nano
RWAY,,,472106033.0,small
RWAYL,,,0.0,nano
RWAYZ,,,0.0,nano
RWLK,Health Care,Industrial Specialties,50402728.0,micro
RWOD,Industrials,Consumer Electronics/Appliances,149646200.0,micro
RWODR,Finance,Business Services,0.0,nano
RWODU,Industrials,Consumer Electronics/Appliances,0.0,nano
RWODW,Industrials,Consumer Electronics/Appliances,0.0,nano
RWT,Real Estate,Real Estate Investment Trusts,830852942.0,small
RXDX,Health Care,Biotechnology: Pharmaceutical Preparations,4557025028.0,medium
RXO,,,1963195788.0,small
RXRA,Industrials,Consumer Electronics/Appliances,434268750.0,small
RXRAU,Industrials,Consumer Electronics/Appliances,0.0,nano
RXRAW,Industrials,Consumer Electronics/Appliances,0.0,nano
RXRX,Health Care,Biotechnology: Pharmaceutical Preparations,1730643952.0,small
RXST,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,340976074.0,small
RXT,Technology,EDP Services,675551603.0,small
RY,,,132036095998.0,large
RYAAY,Consumer Discretionary,Air Freight/Delivery Services,17699401377.0,large
RYAM,Industrials,Industrial Specialties,564225684.0,small
RYAN,,,4618221721.0,medium
RYI,Industrials,Office Equipment/Supplies/Services,1135925164.0,small
RYN,Real Estate,Real Estate Investment Trusts,5187806359.0,medium
RYTM,Health Care,Biotechnology: Pharmaceutical Preparations,1667910598.0,small
RZA,Finance,Life Insurance,0.0,nano
RZB,Finance,Life Insurance,0.0,nano
RZC,,,0.0,nano
RZLT,Health Care,Biotechnology: Pharmaceutical Preparations,55977902.0,micro
S,Technology,EDP Services,4248645666.0,medium
SA,,,961568021.0,small
SABR,Consumer Discretionary,Other Consumer Services,2019421448.0,medium
SABRP,Consumer Discretionary,Other Consumer Services,0.0,nano
SABS,Health Care,Biotechnology: Pharmaceutical Preparations,49386377.0,nano
SABSW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
SACC,Real Estate,Real Estate Investment Trusts,0.0,nano
SACH,Real Estate,Real Estate Investment Trusts,140745196.0,micro
SAFE,Real Estate,Real Estate Investment Trusts,1782291830.0,small
SAFT,Finance,Property-Casualty Insurers,1239728426.0,small
SAGAR,Finance,Business Services,0.0,nano
SAGE,Health Care,Biotechnology: Pharmaceutical Preparations,2458874786.0,medium
SAH,Consumer Discretionary,Other Specialty Stores,1836571388.0,small
SAI,Finance,Investment Bankers/Brokers/Service,83487862.0,micro
SAIA,Industrials,Trucking Freight/Courier Services,6321617786.0,medium
SAIC,Technology,EDP Services,6100450358.0,medium
SAITW,Finance,Investment Bankers/Brokers/Service,0.0,nano
SAJ,Finance,Finance Companies,0.0,nano
SAL,Finance,Savings Institutions,175601208.0,micro
SALM,Consumer Discretionary,Broadcasting,29121962.0,nano
SAM,Consumer Staples,Beverages (Production/Distribution),4392437693.0,medium
SAMA,Industrials,Consumer Electronics/Appliances,207487500.0,micro
SAMAU,Industrials,Consumer Electronics/Appliances,0.0,nano
SAMAW,Industrials,Consumer Electronics/Appliances,0.0,nano
SAMG,Finance,Investment Managers,268972650.0,micro
SAN,Finance,Commercial Banks,48871708609.0,large
SANA,Health Care, Medicinal Chemicals and Botanical Products ,816309185.0,small
SAND          ,,,1538607567.0,small
SANG,,,96815133.0,micro
SANM,Technology,Electrical Products,3573851289.0,medium
SANW,Consumer Staples,Farming/Seeds/Milling,51148134.0,micro
SAP,Technology,EDP Services,128316816000.0,large
SAR,Finance,Investment Managers,305478442.0,small
SASI,Technology,EDP Services,2915000.0,nano
SASR,Finance,Major Banks,1548263249.0,small
SAT,Finance,Finance Companies,0.0,nano
SATL,Technology,Radio And Television Broadcasting And Communications Equipment,372032135.0,small
SATLW,Technology,Radio And Television Broadcasting And Communications Equipment,0.0,nano
SATS,Technology,Radio And Television Broadcasting And Communications Equipment,1357527385.0,small
SATX,,,831967158.0,small
SAVA,Health Care,Biotechnology: Pharmaceutical Preparations,1841372775.0,small
SAVE,Consumer Discretionary,Air Freight/Delivery Services,2183674670.0,medium
SB,Consumer Discretionary,Marine Transportation,332831288.0,small
SBAC,Real Estate,Real Estate Investment Trusts,31783974732.0,large
SBBA,Consumer Discretionary,Marine Transportation,0.0,nano
SBCF,Finance,Major Banks,1886708506.0,small
SBET,Utilities,Telecommunications Equipment,8009148.0,nano
SBEV,Consumer Staples,Beverages (Production/Distribution),39700105.0,nano
SBFG,Finance,Major Banks,115522094.0,micro
SBFM,Health Care,Biotechnology: Pharmaceutical Preparations,15981593.0,nano
SBFMW,Consumer Discretionary,Professional Services,0.0,nano
SBGI,Consumer Discretionary,Movies/Entertainment,1122368380.0,small
SBH,Miscellaneous,Diversified Commercial Services,1308089668.0,small
SBI,Finance,Finance/Investors Services,109137941.0,micro
SBIG,Technology,EDP Services,15465029.0,nano
SBIGW,Technology,EDP Services,0.0,nano
SBLK,Consumer Discretionary,Marine Transportation,2079439655.0,medium
SBNY,Finance,Major Banks,7340660034.0,medium
SBNYP,Finance,Major Banks,0.0,nano
SBOW,Energy,Oil & Gas Production,621995551.0,small
SBR,Energy,Oil & Gas Production,1199151126.0,small
SBRA,Real Estate,Real Estate Investment Trusts,2956500557.0,medium
SBS,Utilities,Water Supply,7094830572.0,medium
SBSI,Finance,Major Banks,1119823098.0,small
SBSW,Basic Materials,Precious Metals,7577962781.0,medium
SBT,Finance,Savings Institutions,322072076.0,small
SBUX,Consumer Discretionary,Beverages - Non-Alcoholic,117293682000.0,large
SCAQ,Industrials,Consumer Electronics/Appliances,311875000.0,small
SCAQU,Industrials,Consumer Electronics/Appliances,0.0,nano
SCAQW,Industrials,Consumer Electronics/Appliances,0.0,nano
SCCB,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCC,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCD,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCE,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCF,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCG,Real Estate,Real Estate Investment Trusts,0.0,nano
SCCO,Basic Materials,Metal Mining,47383205165.0,large
SCD,Finance,Trusts Except Educational Religious and Charitable,220105028.0,micro
SCHL,Consumer Discretionary,Books,1253739517.0,small
SCHN,Industrials,Steel/Iron Ore,900854056.0,small
SCHW,Finance,Investment Bankers/Brokers/Service,144336288243.0,large
SCI,Consumer Discretionary,Other Consumer Services,10666412257.0,large
SCKT,Technology,Computer Manufacturing,14708801.0,nano
SCL,Consumer Discretionary,Package Goods/Cosmetics,2448226063.0,medium
SCLX,Health Care,Biotechnology: Pharmaceutical Preparations,496879621.0,small
SCM,Finance,Finance/Investors Services,263479204.0,micro
SCMA,Miscellaneous,Other Pharmaceuticals,164937500.0,micro
SCMAW,Miscellaneous,Other Pharmaceuticals,0.0,nano
SCOA,Finance,Business Services,724500000.0,small
SCOAU,Finance,Business Services,0.0,nano
SCOAW,Finance,Business Services,0.0,nano
SCOB,Finance,Business Services,434700000.0,small
SCOBU,Finance,Business Services,0.0,nano
SCOBW,Finance,Business Services,0.0,nano
SCOR,Consumer Discretionary,Business Services,120532588.0,micro
SCPH,Health Care,Biotechnology: Pharmaceutical Preparations,215562345.0,micro
SCPL,Technology,Computer Software: Prepackaged Software,358150391.0,small
SCPS,Health Care,Biotechnology: Pharmaceutical Preparations,4952933.0,nano
SCRM,Finance,Business Services,928125000.0,small
SCRMU,Finance,Business Services,0.0,nano
SCRMW,Finance,Business Services,0.0,nano
SCS,Consumer Discretionary,Office Equipment/Supplies/Services,766929650.0,small
SCSC,Technology,Retail: Computer Software & Peripheral Equipment,762657975.0,small
SCTL,Health Care,Biotechnology: Pharmaceutical Preparations,77112768.0,micro
SCU,Finance,Investment Managers,229660118.0,micro
SCUA,Finance,Business Services,293537500.0,micro
SCVL,Consumer Discretionary,Clothing/Shoe/Accessory Stores,651716538.0,small
SCWO,Utilities,Environmental Services,380042685.0,small
SCWX,Technology,EDP Services,519753886.0,small
SCX,Consumer Discretionary,Home Furnishings,59059248.0,micro
SCYX,Health Care,Biotechnology: Pharmaceutical Preparations,67273404.0,micro
SD,Energy,Oil & Gas Production,661041680.0,small
SDAC,Industrials,Consumer Electronics/Appliances,396893750.0,small
SDACU,Industrials,Consumer Electronics/Appliances,0.0,nano
SDACW,Industrials,Consumer Electronics/Appliances,0.0,nano
SDC,Health Care,Medical/Dental Instruments,63340371.0,micro
SDGR,Technology,Computer Software: Prepackaged Software,1461792741.0,small
SDHY,Finance,Finance/Investors Services,375523912.0,small
SDIG,Finance,Investment Bankers/Brokers/Service,14514500.0,nano
SDPI,Industrials,Metal Fabrications,24565867.0,nano
SDRL,,,1480999941.0,small
SE,Technology,Computer Software: Prepackaged Software,36501732641.0,large
SEAC,Technology,Radio And Television Broadcasting And Communications Equipment,23703266.0,nano
SEAS,Consumer Discretionary,Movies/Entertainment,3456899489.0,medium
SEAT,Industrials,Industrial Machinery/Components,1417332000.0,small
SEATW,Industrials,Industrial Machinery/Components,0.0,nano
SEB,Industrials,Consumer Electronics/Appliances,4324609850.0,medium
SECO,Miscellaneous,Diversified Commercial Services,14555134.0,nano
SEDA,Finance,Business Services,249940570.0,micro
SEDG,Technology,Semiconductors,18758878999.0,large
